Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2014:Q4,White,80951668,21352297,17516508,3835789,59599371,6950098,1501432,2987026,2318571,668455,1050768,959512,91256,18342579,1282843,1539698,5266464,11773046,8087533,817885,10037434,10011985,7096783,2292566,151169,471467,25449,70914234,82321444
2014:Q4,Black,4663881,1478333,1129875,348458,3185548,291535,26761,73591,65215,8376,36489,34299,2190,273038,83906,221954,281685,1589094,228265,79229,1101880,1100153,641521,448548,4306,5779,1726,3562001,17184830
2014:Q4,Hispanic,2656729,1241912,959930,281982,1414818,211053,7718,21298,17308,3990,7260,4203,3058,257679,35622,60096,166061,384846,210874,52310,798431,797672,558986,227096,6891,4699,759,1858299,12209522
2014:Q4,Other,7100416,2424932,2039401,385531,4675485,695373,71648,132332,93245,39087,54179,39802,14378,1025268,114205,200518,496352,1174147,610875,100587,1437940,1435578,1044178,341330,9976,40094,2363,5662476,12518967
2015:Q1,White,82016915,21565125,17726948,3838177,60451790,7200247,1462130,2989142,2428793,560348,1043622,956690,86932,18706258,1298705,1541536,5330774,11812716,8249169,817491,9974989,9948699,7052308,2271403,156782,468206,26290,72041925,82206364
2015:Q1,Black,4773042,1518228,1159210,359017,3254815,308779,28463,84164,75633,8532,33036,31215,1820,275605,87477,227569,288466,1608375,230600,82281,1106892,1105007,641642,452507,5201,5658,1885,3666150,17378959
2015:Q1,Hispanic,2789023,1282924,996356,286568,1506099,237786,8333,22908,19190,3718,7392,4859,2533,277901,39411,64020,180257,402658,212076,53356,814354,813494,563853,236913,7618,5111,860,1974669,12322421
2015:Q1,Other,7273243,2478721,2090143,388577,4794522,719612,75079,149406,105700,43705,62608,46603,16005,1045083,111756,203741,510275,1200405,616740,99819,1451490,1449119,1046679,346243,11086,45110,2372,5821752,12608830
2015:Q2,White,82510996,21906716,18037539,3869177,60604280,7220105,1434655,2857270,2419744,437526,1016928,934031,82897,18757085,1303975,1542545,5304878,11840042,8508185,818611,10014287,9987344,7052770,2301212,163374,469988,26943,72496709,82076255
2015:Q2,Black,4883637,1580111,1203916,376195,3303527,323218,30271,91053,82893,8161,27418,25944,1474,275625,90004,233168,283875,1626081,237136,85677,1136341,1134326,650409,471662,6407,5848,2015,3747296,17572239
2015:Q2,Hispanic,2916540,1330265,1036596,293668,1586275,256765,8993,23732,20484,3248,7339,5298,2041,295675,42791,67990,191262,420240,216975,54514,838727,837773,576444,247043,8474,5811,954,2077813,12433287
2015:Q2,Other,7403246,2534543,2138497,396046,4868703,734445,78987,156851,111946,44905,70516,53026,17490,1041273,108190,206989,515381,1225697,631149,99225,1481052,1478692,1058027,357835,12561,50269,2360,5922194,12702124
2015:Q3,White,81517396,22219358,18331195,3888162,59298039,7217735,1490581,3165428,2732019,433409,990785,912522,78263,17254968,1301392,1504304,5041402,11841025,8664025,826394,10039100,10012318,7058412,2337670,167196,449039,26782,71478296,81940989
2015:Q3,Black,4933090,1628382,1249569,378813,3304708,337361,32862,109257,100802,8455,21636,20504,1132,261704,91708,231826,249088,1639443,239500,90324,1166597,1164593,658959,493556,7437,4641,2003,3766493,17760880
2015:Q3,Hispanic,3016977,1377525,1076507,301018,1639452,274931,9996,27052,23623,3430,7343,5777,1566,299861,45852,69973,193404,436789,218142,56109,864249,863240,588922,259763,9297,5258,1009,2152728,12538645
2015:Q3,Other,7398224,2592918,2197214,395703,4805306,748521,86400,184875,137397,47478,78628,59845,18783,916575,103751,205718,496251,1247580,637676,99331,1513789,1511531,1070573,372115,13713,55131,2257,5884436,12798481
2015:Q4,White,82580991,22436296,18533976,3902320,60144695,7388927,1510324,2928023,2752013,176010,967656,893334,74322,17909743,1312152,1532157,5160584,11884075,8714562,836491,10003802,9977037,7084426,2280784,179277,432550,26765,72577188,81810437
2015:Q4,Black,5045762,1668183,1283995,384189,3377578,353972,35210,114579,109648,4931,15816,14993,823,266921,94835,242184,262771,1658392,237466,95432,1167116,1165101,666061,485188,10162,3690,2015,3878646,17941094
2015:Q4,Hispanic,3147038,1418286,1110950,307336,1728752,299248,10886,26841,25177,1664,7441,6312,1130,321915,49539,75417,209165,455072,215391,57838,881530,880458,600385,264492,10635,4946,1071,2265508,12635018
2015:Q4,Other,7576540,2648165,2251385,396781,4928375,770684,92603,175835,145962,29873,87103,67147,19956,960805,100690,212270,516217,1276529,635951,99687,1535499,1533330,1086424,369759,17031,60115,2169,6041041,12897536
2016:Q1,White,83352836,22627647,18705139,3922508,60725189,7583865,1477541,3021594,2854774,166821,988398,916622,71776,18154413,1323888,1537864,5211381,11916528,8667658,842060,9962480,9934827,7059999,2270279,182069,422480,27653,73390356,81694471
2016:Q1,Black,5150050,1713671,1314888,398783,3436379,370889,37085,126512,121612,4900,14145,13592,553,268304,98031,248489,267636,1674308,231272,99709,1178393,1176204,670664,490798,11616,3126,2189,3971656,18109092
2016:Q1,Hispanic,3267314,1458459,1145491,312968,1808855,324311,11557,28902,27224,1679,8211,7479,732,340010,53264,79693,222166,472581,208948,59213,901471,900292,609041,274631,11631,4989,1179,2365843,12718932
2016:Q1,Other,7724667,2698857,2295872,402985,5025810,794293,96678,190180,160066,30114,97927,76792,21135,973424,97675,216267,529277,1304090,626439,99559,1556484,1554300,1093985,376515,18563,65236,2184,6168183,12998919
2016:Q2,White,84586171,23037307,19094491,3942816,61548864,7537260,1404440,3067031,2961885,105147,984876,915076,69800,18658762,1344564,1559230,5277232,11961828,8902322,851318,10000202,9971930,7067096,2297120,180700,427015,28271,74585969,81602960
2016:Q2,Black,5292063,1780625,1361531,419094,3511438,383834,38461,137480,134023,3457,9684,9381,303,271897,102142,257461,274134,1695142,236590,104611,1206939,1204625,681576,507192,12380,3477,2314,4085124,18261085
2016:Q2,Hispanic,3391204,1502196,1184722,317474,1889008,339996,12009,30464,29308,1156,8696,8340,357,360055,57367,84741,235370,487013,212534,60761,927155,925883,623036,284489,12508,5849,1272,2464048,12786911
2016:Q2,Other,7911796,2767612,2355271,412341,5144184,806752,98824,196632,174903,21728,108142,85849,22292,1006695,95565,222169,543939,1325469,640201,99798,1587552,1585385,1107602,388020,19152,70610,2167,6324244,13102264
2016:Q3,White,85856668,23397641,19433924,3963718,62459027,7703392,1363337,2930195,2893361,36833,955762,888541,67221,19204245,1359020,1584474,5408923,12015850,9076299,857530,10070317,10042743,7095200,2335558,179469,432516,27574,75786351,81545776
2016:Q3,Black,5397510,1815860,1401478,414383,3581649,399684,40093,140180,138812,1368,2228,2171,56,275603,105449,266884,288686,1714893,239113,108837,1237770,1235575,690943,527431,13315,3886,2194,4159740,18393285
2016:Q3,Hispanic,3544646,1571514,1247358,324156,1973133,363006,12577,30580,30136,444,8854,8854,0,379891,61101,89889,250678,500988,213571,61996,953239,951943,635678,296014,13498,6753,1296,2591407,12835479
2016:Q3,Other,8090680,2828811,2419876,408935,5261869,829269,102335,185952,177165,8787,117501,94231,23269,1043378,92684,228559,565579,1347915,649024,99674,1624814,1622819,1124267,402617,19910,76025,1995,6465866,13207203
2016:Q4,White,86248832,23676576,19689932,3986644,62572256,7806937,1341583,2776554,2776554,0,933664,866149,67515,19359228,1350189,1571470,5429851,12078780,9054644,869358,10104720,10078312,7103780,2378569,179277,416686,26408,76144112,81530683
2016:Q4,Black,5461383,1846408,1436029,410379,3614974,408531,39040,127019,127019,0,627,528,98,278946,109218,264703,301881,1737777,236147,111086,1256515,1254443,697352,542527,12017,2547,2072,4204868,18502596
2016:Q4,Hispanic,3538832,1579530,1250929,328601,1959302,357445,12440,28622,28622,0,7941,7806,135,362688,58964,90889,250455,512946,213316,63594,963169,961966,644019,298870,13831,5246,1203,2575663,12862137
2016:Q4,Other,8322609,2937089,2525986,411103,5385520,861529,101298,169522,169522,0,117098,94342,22756,1122392,99122,219833,580253,1333277,678352,102843,1656087,1654072,1146899,416470,18172,72531,2015,6666522,13313438
2017:Q1,White,88125521,23983650,19963249,4020401,64141871,8005387,1303123,2772674,2772674,0,948443,881280,67163,20423197,1356639,1613094,5639011,12171627,9038126,870549,10127608,10100345,7117953,2368910,177095,436386,27263,77997913,81557012
2017:Q1,Black,5568819,1866415,1452222,414193,3702404,418328,37696,119983,119983,0,3055,2920,135,290194,114563,272222,339850,1762507,232890,111118,1255955,1253634,700571,539281,10319,3463,2321,4312865,18588695
2017:Q1,Hispanic,3573752,1607738,1275108,332630,1966014,354652,12185,27885,27885,0,7593,7314,279,352287,57416,94609,257074,525191,212791,64330,970194,968983,649396,299872,13988,5726,1211,2603558,12868284
2017:Q1,Other,8688030,3046218,2628240,417978,5641812,898673,99331,169999,169999,0,118327,96251,22076,1279350,107342,217643,615517,1322307,708475,104848,1679743,1677467,1169660,422355,15944,69508,2276,7008286,13420946
2017:Q2,White,89683810,24365225,20324559,4040666,65318585,7900393,1287271,2852661,2852661,0,938352,869984,68368,20998988,1355783,1639008,5774884,12261513,9433983,875750,10215156,10187737,7146457,2399648,185345,456287,27419,79468654,81621987
2017:Q2,Black,5671708,1892130,1482362,409768,3779577,422549,36569,115806,115806,0,2654,2460,195,296353,118925,276364,368256,1783816,246582,111703,1271809,1269372,705522,548469,10993,4388,2437,4399899,18651950
2017:Q2,Hispanic,3601859,1638314,1303019,335295,1963546,339743,12031,27659,27659,0,6877,6436,441,335747,55410,97312,260251,536321,226971,65223,978817,977636,656021,300621,14793,6201,1181,2623042,12856296
2017:Q2,Other,9027708,3149534,2729194,420340,5878174,920983,98461,176557,176557,0,118316,96795,21521,1400348,114819,213373,643183,1309691,775164,107278,1714431,1711975,1194872,433992,16720,66390,2456,7313276,13529774
2017:Q3,White,91050534,24725010,20668161,4056849,66325524,7919165,1342222,2768873,2768873,0,926221,859241,66981,21645861,1361017,1666821,5947146,12354900,9496284,897015,10298613,10271304,7184761,2438117,183939,464487,27309,80751921,81722831
2017:Q3,Black,5751759,1907722,1506372,401349,3844037,428160,36207,105307,105307,0,2287,2063,224,302587,123808,280410,401597,1802766,245757,115153,1287843,1285343,712351,558940,9505,4547,2500,4463916,18692733
2017:Q3,Hispanic,3617510,1665173,1327908,337265,1952337,328966,12241,26293,26293,0,6181,5579,602,318437,53602,99941,264326,546685,228558,67108,990012,988876,664034,303923,14924,5995,1135,2627498,12828548
2017:Q3,Other,9364061,3264124,2843435,420689,6099937,949496,101183,171007,171007,0,117871,97304,20567,1531160,123066,209195,675207,1296533,813736,111483,1750488,1747882,1221909,448223,14778,62972,2606,7613573,13639966
2017:Q4,White,93104332,25022946,20918942,4104003,68081386,8026050,1413105,2791001,2791001,0,882559,815838,66720,22775161,1366800,1700960,6146894,12454495,9620470,903891,10419674,10392566,7218576,2488798,187116,498076,27107,82684658,81856768
2017:Q4,Black,5836329,1919626,1522312,397313,3916704,434599,35843,98432,98432,0,270,0,270,312510,128570,285185,438679,1819822,247130,115663,1308063,1305521,717570,572583,9030,6338,2542,4528267,18711411
2017:Q4,Hispanic,3635883,1688152,1346485,341667,1947731,321016,12498,25592,25592,0,5089,4308,780,303632,51748,102739,268964,556470,232083,67899,999801,998718,670529,305649,15332,7208,1083,2636082,12787415
2017:Q4,Other,9771523,3383447,2958794,424652,6388076,982646,104576,173177,173177,0,115530,95861,19668,1708322,131458,205683,710693,1283338,858557,114097,1788329,1785582,1247829,463722,14125,59907,2747,7983194,13751571
2018:Q1,White,93881753,25504308,21351766,4152542,68377446,8279982,1385932,2874244,2874244,0,871599,805410,66189,22660788,1367684,1696219,6097335,12543763,9687917,911984,10451389,10422640,7233710,2479963,192097,516870,28750,83430364,82021021
2018:Q1,Black,5873834,1942905,1543667,399238,3930930,442814,34377,93031,93031,0,315,0,315,310856,132580,282224,440514,1832342,245667,116211,1299129,1296204,714150,565986,8914,7155,2925,4574705,18708356
2018:Q1,Hispanic,3641254,1719388,1374372,345016,1921866,318041,12236,25205,25205,0,4483,3513,970,278302,49612,103351,263687,565046,233220,68683,998851,997728,669767,304560,15837,7564,1123,2642403,12735272
2018:Q1,Other,10069877,3531684,3099600,432084,6538193,1023601,103010,179850,179850,0,114856,96200,18656,1779009,139363,197040,718344,1267326,898946,116846,1811831,1808716,1268912,469374,13936,56493,3115,8258046,13864633
2018:Q2,White,94983527,25825756,21627982,4197774,69157771,8195678,1420925,3024177,3024177,0,868052,802627,65425,23001246,1374222,1710607,6174987,12645298,9826513,916067,10534270,10505774,7280849,2505133,204950,514842,28496,84449257,82212815
2018:Q2,Black,5921106,1955376,1557870,397507,3965729,444834,33446,88708,88708,0,360,0,360,312709,137025,282415,459568,1844025,246829,115810,1305206,1302258,715624,569614,10409,6612,2948,4615899,18683935
2018:Q2,Hispanic,3631134,1736657,1388754,347903,1894477,302489,12272,25081,25081,0,4006,2835,1171,255803,47704,104845,262967,573483,236710,69117,1001377,1000311,673370,303336,16867,6739,1066,2629756,12674495
2018:Q2,Other,10373235,3625305,3187588,437717,6747930,1047293,104474,191626,191626,0,114509,96973,17536,1892651,148006,190675,740491,1252397,946664,119145,1848009,1844756,1296216,480112,15830,52599,3254,8525226,13979199
2018:Q3,White,96735710,26111067,21877508,4233560,70624643,8053615,1419341,3235851,3235851,0,868234,803483,64751,23996347,1382719,1726057,6360119,12761166,9895335,925859,10646544,10617567,7337105,2553308,205528,521625,28977,86089166,82429373
