Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2022:Q2,College,112177510,33910676,29684426,4226250,78266834,10646244,2248727,2494014,2494014,0,1080980,1023480,57500,28488794,1503861,1539188,6855111,10706288,11910857,792768,11596677,11566785,8009339,2634180,216775,706491,29892,100580833,52026909
2022:Q2,SomeCollege,25373661,9679555,8113277,1566278,15694105,2344688,261394,278783,278783,0,80067,74402,5665,3152255,241365,560442,1495207,4293743,2662456,323706,3642838,3637819,2440274,1110722,46290,40532,5020,21730822,35835513
2022:Q2,HS,16216514,7021801,5717000,1304801,9194713,1541548,161545,211463,211463,0,92291,77662,14630,1804989,197387,298517,702020,2144505,1759545,280902,2441387,2437311,1558843,784972,66524,26971,4077,13775126,31197935
2022:Q2,NoHS,2654467,1618359,1309117,309242,1036108,223888,11847,28434,28434,0,465,238,228,151093,18949,21096,58762,229465,222523,69585,458278,457876,275998,164269,14972,2636,402,2196189,12009485
2022:Q3,College,110570160,33518597,29157253,4361344,77051563,10520794,2325515,2947738,2947738,0,1027824,971255,56569,27207619,1519829,1517687,6610209,10663566,11898015,812766,11879341,11849111,8211016,2705697,226804,705595,30230,98690818,52652170
2022:Q3,SomeCollege,24517488,9288427,7714448,1573979,15229061,2285617,263393,316505,316505,0,70283,65639,4643,2946231,232519,531605,1414284,4197343,2647793,323487,3664821,3659971,2467656,1110955,45227,36133,4849,20852667,35560277
2022:Q3,HS,15569741,6726442,5407636,1318807,8843298,1511591,166197,244921,244921,0,93644,79089,14555,1654331,191397,268843,642295,2031545,1752941,285593,2440780,2436825,1536148,804806,68478,27394,3954,13128961,31058176
2022:Q3,NoHS,2545189,1554781,1242257,312524,990408,221415,12235,26363,26363,0,278,225,53,136985,17503,17554,54153,209920,223019,70982,457842,457473,272538,167948,15143,1844,370,2087347,12035833
2022:Q4,College,111782098,32875043,28458637,4416406,78907055,10269858,2460454,3630834,3630834,0,979887,924942,54945,28514276,1543273,1532783,6920278,10580779,11640754,833879,12015944,11987739,8336446,2765461,242722,643110,28205,99766154,53029276
2022:Q4,SomeCollege,24489189,9166193,7583088,1583105,15322997,2231395,277734,389912,389912,0,68119,63653,4466,3080420,234299,535014,1481110,4134393,2561162,329439,3691195,3686471,2490652,1130099,40445,25275,4724,20797994,35576828
2022:Q4,HS,15478311,6634535,5316361,1318174,8843775,1468314,170365,292097,292097,0,95025,80903,14122,1733691,191828,269647,669778,1968811,1694115,290103,2463763,2460073,1529964,824422,77983,27703,3690,13014548,30888314
2022:Q4,NoHS,2537834,1554531,1236754,317778,983303,220022,13207,19998,19998,0,213,213,0,144568,17688,17899,55400,202598,218678,73031,464402,464059,274364,174261,15146,289,342,2073432,12118567
2023:Q1,College,114780600,33025582,28529044,4496538,81755018,9981107,2749591,4266619,4266619,0,955992,900765,55227,30366208,1579287,1585565,7260235,10698044,11462719,849651,12091473,12062342,8427069,2773508,225036,636729,29131,102689127,53605688
2023:Q1,SomeCollege,24713483,9131771,7537645,1594125,15581712,2167075,309577,456948,456948,0,66784,62335,4448,3269301,237228,558538,1550717,4143437,2489585,332522,3687339,3682590,2490069,1122374,46502,23645,4748,21026144,35639979
2023:Q1,HS,15614689,6605716,5276638,1329078,9008972,1427811,181519,333920,333920,0,95948,81877,14071,1860012,194437,285626,702546,1979815,1653952,293385,2428873,2425113,1511370,821298,64786,27660,3760,13185815,30948514
2023:Q1,NoHS,2468673,1510204,1198193,312011,958468,211470,14851,9523,9523,0,200,200,0,150377,17389,18933,54929,199910,208771,72114,448436,448093,263637,169542,14848,66,343,2020237,11852890
2023:Q2,College,118888408,34624699,30063371,4561328,84263709,9825842,2914611,4371776,4371776,0,958372,903669,54702,32057459,1602490,1624358,7574774,10792373,11680597,861057,12209564,12180385,8513061,2801702,219334,646287,29179,106678844,53830411
2023:Q2,SomeCollege,25384545,9479729,7872020,1607709,15904815,2131732,327559,466258,466258,0,66549,62171,4379,3450440,239202,577059,1620053,4159548,2531295,335121,3712188,3707454,2503530,1130776,48145,25003,4734,21672356,35604521
2023:Q2,HS,16086128,6888748,5549889,1338860,9197380,1403850,187276,339005,339005,0,95358,81453,13905,1979007,195971,297881,734306,1994319,1674544,295862,2436551,2432808,1508701,836163,60505,27438,3743,13649577,30884925
2023:Q2,NoHS,2565818,1591674,1274962,316713,974144,209758,15995,7580,7580,0,200,200,0,159432,17487,20111,55813,203287,211576,72906,451904,451561,263398,173063,14828,273,342,2113915,11855758
2023:Q3,College,117952894,35035867,30457780,4578087,82917027,9669115,3082295,4434389,4434389,0,891454,836614,54840,30852239,1594135,1739274,7388218,10696778,11698057,871073,12336339,12306537,8610402,2809786,218116,668233,29802,105616555,53992872
2023:Q3,SomeCollege,25234636,9545388,7939553,1605836,15689248,2098345,346191,471412,471412,0,63824,59451,4374,3296066,237162,640679,1567578,4104793,2525603,337593,3740693,3735943,2525540,1133428,48443,28532,4750,21493943,35574365
2023:Q3,HS,15979426,6930984,5594405,1336579,9048442,1380879,193012,341453,341453,0,97722,83862,13861,1875509,193998,340140,708939,1950168,1668471,298151,2447725,2443935,1511362,846174,59311,27089,3790,13531701,30819978
2023:Q3,NoHS,2541587,1590323,1278043,312280,951264,205739,16997,6223,6223,0,181,181,0,150397,17194,23756,54457,194553,208931,72835,450604,450258,261227,173609,14641,781,345,2090983,11726106
2023:Q4,College,121435279,34811976,30219612,4592365,86623302,9747286,3241245,4797469,4797469,0,917325,862843,54482,33506382,1609069,1632559,7986531,10951261,11343269,890908,12437020,12406621,8681874,2838456,220229,666062,30399,108998258,54038408
2023:Q4,SomeCollege,25688326,9497000,7881951,1615049,16191326,2113002,365322,512258,512258,0,64849,60504,4345,3609082,239363,579183,1716648,4209859,2436520,345240,3778136,3773349,2549646,1147530,48035,28139,4787,21910190,35628232
2023:Q4,HS,16165529,6859753,5526875,1332878,9305776,1380888,198055,363056,363056,0,96157,82434,13723,2068483,194570,297011,773379,2021456,1608779,303942,2456897,2453067,1507277,858634,60189,26968,3830,13708632,30659815
2023:Q4,NoHS,2578019,1597777,1277629,320148,980243,208557,18351,0,0,0,189,189,0,167081,17472,20240,56929,210662,205267,75493,459411,459055,264429,179089,14810,728,356,2118608,11855093
2024:Q1,College,126007543,36186090,31541012,4645077,89821453,9931956,3289168,4727176,4727176,0,913538,859824,53714,36121422,1639969,1667549,8444250,11002772,11179789,903862,12494465,12462724,8712905,2825723,224365,699730,31741,113513078,54212764
2024:Q1,SomeCollege,26520734,9848164,8212500,1635663,16672570,2148172,371561,505110,505110,0,64858,60574,4284,3921744,244000,599331,1832825,4236822,2397472,350676,3786067,3781194,2559238,1141212,47331,33413,4873,22734667,35800413
2024:Q1,HS,16763382,7153741,5803343,1350397,9609641,1403967,200551,359490,359490,0,96724,83091,13633,2274974,198615,310150,827753,2038517,1589417,309483,2446888,2442907,1504023,849356,62682,26846,3981,14316494,30825691
2024:Q1,NoHS,2648892,1657895,1335867,322028,990997,208347,18510,149,149,0,187,187,0,180260,17520,21152,57829,210388,200678,75976,451805,451435,260195,175079,14716,1444,370,2197087,11777755
2024:Q2,College,128345686,37503824,32816155,4687669,90841862,9818218,3351278,4904289,4904289,0,902126,849227,52899,36710246,1651785,1690211,8585828,11055653,11254154,918075,12615968,12584139,8802771,2842156,221829,717383,31828,115729718,54541170
2024:Q2,SomeCollege,26811147,10094376,8456832,1637545,16716771,2115793,376100,521038,521038,0,63993,59813,4181,3960554,243857,606250,1853360,4225662,2396747,353416,3798539,3793687,2568223,1141557,48130,35777,4853,23012608,35750264
2024:Q2,HS,17035024,7377836,6022767,1355069,9657188,1386384,202069,369040,369040,0,96849,83414,13434,2306925,198950,315645,839155,2037693,1591390,313087,2455186,2451215,1507225,856923,60413,26654,3971,14579837,30846895
2024:Q2,NoHS,2707381,1716159,1393691,322467,991223,206336,18804,0,0,0,183,183,0,182084,17481,21597,57901,209802,200359,76677,452894,452526,259881,176196,14659,1789,368,2254488,11755160
2024:Q3,College,132593887,37502424,32763238,4739186,95091463,9985971,3510657,5135251,5135251,0,969774,918047,51727,39672678,1666122,1722180,9000820,11145510,11344956,937544,12756258,12725739,8897817,2885338,220780,721805,30518,119837630,54929120
2024:Q3,SomeCollege,27112021,9986200,8350779,1635420,17125821,2120527,390427,540575,540575,0,65722,61690,4032,4257630,243043,615778,1933261,4211937,2390334,356586,3801272,3796530,2569351,1142966,48316,35896,4742,23310749,35592696
2024:Q3,HS,17362197,7361383,5995373,1366010,10000814,1401530,207747,382757,382757,0,93796,80588,13207,2530373,200144,325496,884607,2054598,1600207,319560,2470968,2467140,1519068,862178,59270,26624,3827,14891230,30990157
2024:Q3,NoHS,2674230,1677094,1358199,318895,997135,203531,19527,0,0,0,195,195,0,194426,17206,22026,57878,208167,197434,76747,447090,446747,256737,173799,14394,1816,344,2227139,11577298
2024:Q4,College,132878730,37418200,32589588,4828613,95460530,10245532,3740937,4904429,4904429,0,742495,691814,50682,39861598,1663870,1719220,9017021,11213080,11378716,973631,12771259,12742565,9002861,2859069,127199,753435,28694,120107471,55311050
2024:Q4,SomeCollege,26954322,9885397,8238426,1646971,17068925,2144193,413554,510187,510187,0,56488,52582,3906,4239017,240571,606736,1918305,4198532,2374862,366479,3797491,3792874,2575404,1120372,56818,40280,4617,23156831,35508768
2024:Q4,HS,17262137,7278033,5900325,1377708,9984104,1416499,214456,365137,365137,0,100501,87583,12918,2520571,198105,319909,877903,2050373,1590500,330150,2393150,2389543,1510750,840297,12254,26243,3607,14868987,30923930
2024:Q4,NoHS,2650549,1653381,1332869,320512,997168,203805,20970,0,0,0,140,140,0,193351,17035,21531,57435,207718,195960,79223,438362,438045,254407,169136,12063,2439,318,2212186,11535374
